row_type,id,type,source,target
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,An Overview of Computational Thinking
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Assessing elementary students' computational thinking in everyday reasoning and robotics programming
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Defining ?science? in a multicultural world: Implications for science education
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Bebras International Contest on Informatics and Computer Literacy: Criteria for Good Tasks
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Computational thinking through unplugged activities in early years of Primary Education
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,How the Teacher E-evaluation System Enhances the Professional Development of k-12 Teachers: The Case of Taiwan
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,"The characteristics of patient safety culture in Japan, Taiwan and the United States"
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Indonesia: Train journalists to write about reproductive health
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Multicultural teacher education for the 21st century
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,A multidisciplinary approach towards computational thinking for science majors
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Multicultural education-oriented digital teaching materials to improve students' pluralist attitudes
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Culturally Relevant Pedagogy: Ingredients for Critical Teacher Reflection
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Study on enhancing AIoT computational thinking skills by plot image-based VR
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,An exploratory approach for investigating the integration of computational thinking and mathematics for preschool children
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Computer Assisted Adult Interactive Learning in a Multi-Cultural Environment
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Exploring Computational Thinking Skills Training Through Augmented Reality and AIoT Learning
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Exploring intercultural competence through an intercultural extracurricular activity in Taiwan
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Intercultural and Multicultural Education
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,"Data on multicultural education and diagnostic information profiling: Culture, learning styles and creativity"
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,"The Trouble With the Adversary System in a Postmodern, Multicultural World"
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,The use of unmanned aerial vehicles for an interdisciplinary undergraduate education: solving quadrotors limitations
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Developing indigenous education in Taiwan : indigenous perspectives and possibilities
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Personal computing and its impact on education
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Why computational thinking should be integrated into the curriculum
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Learning to code and the acquisition of computational thinking by young children
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Brief Positive Psychological Interventions Within Multi-cultural Organizational Contexts: A Systematic Literature Review
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Which cognitive abilities underlie computational thinking? Criterion validity of the Computational Thinking Test
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Which cognitive abilities underlie computational thinking? Criterion validity of the Computational Thinking Test
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,A systematic review of UAV applications to education
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Demystifying computational thinking
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,A culturally relevant agricultural and environmental course for K-12 teachers in Hawaii
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Assessing computational thinking: A systematic review of empirical studies
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,"Integrating Multiculturalism Into Artificial Intelligence-Assisted Programming Lessons: Examining Inter-Ethnicity Differences in Learning Expectancy, Motivation, and Effectiveness"
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Exploring the effects of web-mediated computational thinking on developing students’ computing skills in a ubiquitous learning environment
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Problem solving and computational thinking in a learning environment
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,The effectiveness of partial pair programming on elementary school students’ Computational Thinking skills and self-efficacy
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Interactive Assessment Tools for Computational Thinking in High School STEM Classrooms
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Cultural characteristics of knowledge transfer
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Computational thinking
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Computational thinking and thinking about computing
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Computational thinking and thinking about computing
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Research notebook: Computational thinking-what and why? The link magazine
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,"Executives in crisis. Jossey‐Bass Publishers 350 Sansome Street San Francisco, CA 94104‐1310 1989,164 pages ISBN 1‐55542‐175‐X $19.95, hardcover"
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Computational Thinking for All: Pedagogical Approaches to Embedding 21st Century Problem Solving in K-12 Classrooms
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,Multiculturalism and multicultural education: A case study of teacher candidates’ perceptions
edge,,,Multi-ethnic computational thinking and cultural respect in unmanned aerial vehicle-assisted culturally responsive teaching,RESPONSABILIDAD Y JUSTICIA GLOBAL: UN MODELO DE CONEXIÓN SOCIAL
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Computational thinking
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,"Andrews, James Frank, (26 June 1848–10 Dec. 1922), JP; late Secretary to New Zealand Cabinet, Clerk of the Executive Council, and Secretary to the Prime Minister, Dominion of New Zealand"
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Defining Computational Thinking for Mathematics and Science Classrooms
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,New Frameworks for Studying and Assessing the Development of Computational Thinking
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,"Mindstorms: Children, computers, and powerful ideas"
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,A K-6 Computational Thinking Curriculum Framework: Implications for Teacher Knowledge
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Arguing for Computer Science in the School Curriculum
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,A multi-national study of reading and tracing skills in novice programmers
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Assessing the Success of an Introductory Programming Course
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,The long quest for computational thinking
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Interviews with Seymour Papert
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,A Critique of Technocentrism in Thinking About the School of the Future
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Bebras - a Sustainable Community Building Model for the Concept Based Learning of Informatics and Computational Thinking
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Information Technology Contests - Introduction to Computer Science in an Attractive Way
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Playing PISA with bebras
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Investigating the Psychometric Structure of Bebras Contest: Towards Mesuring Computational Thinking Skills
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,Competency‐based TPACK approaches to computational thinking and integrated STEM: A conceptual exploration
edge,,,Multivocal Challenge toward Measuring Computational Thinking Bebras Challenge versus Computer Programming,STUDENTS ENGAGING IN MATHEMATICAL PROBLEM-SOLVING THROUGH COMPUTATIONAL THINKING AND PROGRAMMING ACTIVITIES: A SYNTHESIS OF TWO OPPOSITE EXPERIENCES
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Learning Mathematics in a CAS Environment: The Genesis of a Reflection about Instrumentation and the Dialectics between Technical and Conceptual Work
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Reviewing computational thinking in compulsory education: State of play and practices from computing education
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Exploring the intersection of algebraic and computational thinking
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Computational thinking karakteriseret som et sæt af kompetencer
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Revising a programming task in geometry through the lens of design-based implementation research
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Towards a definition of “mathematical digital competency”
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Mathematical Problem Solving with Technology: the Techno-Mathematical Fluency of a Student-with-GeoGebra
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Characterising computational thinking in mathematics education: a literature-informed Delphi study
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,"Mindstorms: Children, computers and powerful ideas"
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Networking strategies and methods for connecting theoretical approaches: first steps towards a conceptual framework
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,"Instrumental Genesis, Individual and Social Aspects"
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,The Theory of Conceptual Fields
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Defining Computational Thinking for Mathematics and Science Classrooms
edge,,,Networking the theoretical constructs of computational thinking and techno-mathematical fluency through a geometrical task,Computational thinking
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computation and Computational Thinking
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Diagrammatic Reasoning as the Basis for Developing Concepts: A Semiotic Analysis of Students' Learning about Statistical Distribution
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Moving STEM Beyond Schools: Students’ Perceptions About an Out-of-School STEM Education Program
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computational Thinking in pre-university Blended Learning classrooms
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Development of Computational Thinking Skills through Unplugged Activities in Primary School
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,"Society for Psychophysiological Research, 46th Annual Meeting, Vancouver, BC, Canada, October 25-29, 2006"
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Top Hiring Strategies in a Competitive Market
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Impact of the plugged-in and unplugged chemistry computational thinking modules on achievement in chemistry
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Placing Event-Action-based Visual Programming in the Process of Computer Science Education
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,It's computational thinking! Bebras tasks in the curriculum
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Puzzlebased learning for engineering and computer science
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Psychometric assessment and its impact on human resource practices
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Models as Parts of Distributed Cognitive Systems
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,No Gender Difference in CS1 Grade for Students with Programming from High School: An Exploratory Study
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,"Science, Technology, Engineering, and Mathematics (stem) Education: A primer"
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computational Thinking in K–12
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Cognitive conditions of diagrammatic reasoning
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Making sense of “STEM education” in K-12 contexts
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Investigating the Psychometric Structure of Bebras Contest: Towards Mesuring Computational Thinking Skills
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,C2STEM: a System for Synergistic Learning of Physics and Computational Thinking
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Investigating the Computational Thinking Ability of Young School Students Across Grade Levels in Two Different Types of Romanian Educational Institutions
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,The role of visuospatial thinking in students’ predictions of molecular geometry
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,"Computational thinking, between papert and wing"
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Review on teaching and learning of computational thinking through programming: What is next for K-12?
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computational thinking in higher education: A review of the literature
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computational Thinking in K-9 Education
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,What are we talking about when we talk about STEM education? A review of literature
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,SENIOR HIGH SCHOOL ACADEMIC PROGRESSION IN MATHEMATICS
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Next Generation Science Standards
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,"Children, Computers, and Powerful Ideas"
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computer science (CS) in the compulsory education curriculum: Implications for future research
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,International Informatic Challenge in Hungary
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Demystifying computational thinking
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,What is Diagrammatic Reasoning in Mathematics?
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Natural logic is diagrammatic reasoning about mental models
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,When is a molecule three dimensional? A task‐specific role for imagistic reasoning in advanced chemistry
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Alternative Strategies for Spatial Reasoning with Diagrams
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Mapping computational thinking through programming in K-12 education: A conceptual model based on a systematic literature Review
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Development Level of Engineering Students’ Inductive Thinking
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,The malleability of spatial skills: A meta-analysis of training studies.
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,The malleability of spatial skills: a metaanalysis of training studies
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computational thinking in compulsory education: Towards an agenda for research and practice
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,SmileyCluster
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,"Gender Gap in Science, Technology, Engineering, and Mathematics (STEM): Current Knowledge, Implications for Practice, Policy, and Future Directions"
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Defining Computational Thinking for Mathematics and Science Classrooms
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,Computational thinking
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,"Computational thinking, 10 years later"
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,A New Kind of Science
edge,,,On the computational thinking and diagrammatic reasoning of first-year computer science and engineering students,STEM Education
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Bringing computational thinking to K-12
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,2012 AERA Annual Meeting and Exhibition
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Computational Thinking and Robotics in Mixed Environments
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Experimenting with computational thinking for knowledge transfer in engineering robotics
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Callysto Computational Thinking Test (CCTt) Student version
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Bebras International Contest on Informatics and Computer Literacy: Criteria for Good Tasks
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,"World Education Research Association Holds Governance Meetings in New Orleans, Sponsors Symposia at 2011 AERA Annual Meeting"
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,A Framework for Using Hypothesis-Driven Approaches to Support Data-Driven Learning Analytics in Measuring Computational Thinking in Block-Based Programming Environments
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,American Educational Research Association
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Can computational thinking predict academic performance?
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,A Revaluation of Computational Thinking in K–12 Education: Moving Toward Computational Literacies
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,A validity and reliability study of the computational thinking scales (CTS)
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Learning computer science concepts with Scratch
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Dr. Scratch
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Computational thinking test: Design guidelines and content validation
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Combining Assessment Tools for a Comprehensive Evaluation of Computational Thinking Interventions
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Computational thinking
edge,,,Optimizing Assessment of Knowledge Transfer Through Computational Thinking: An L&D Project,Computational Thinking for All: Pedagogical Approaches to Embedding 21st Century Problem Solving in K-12 Classrooms
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,The Effect of traditional teaching and PowerPoint presentation assisted teaching on student access
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,"Information and Communication Technology Integration in Teacher Education Programmes: Assessment of Science Education Lecturer’s Competencies in Rivers State, Nigeria"
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Teaching the Concepts of Photosynthesis and Cellular Respiration Through Predi ction –Obse rvati on–Ex plana tion Technique During Distance Education for Secondary School Students’ Academic Achievement and Scientific Process Skills Evaluation
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Supporting Preschool Teachers' Computational Thinking Skills: The Effect of Design-based in-Service Training
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Introduction to algorithmic thinking
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Kestirisel istatistik
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,DigComp 2.1: The Digital Competence Framework for Citizens with eight proficiency levels and examples of use
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,"Research Design: Qualitative, Quanitative, and Mixed Method Approaches"
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Computational thinking-A guide for teachers
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,"The Effect of STEM Activities on Science Teachers' Computer, Critical, Creative Thinking and Problem Solving Skills"
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,IBM SPSS Statistics 29 Step by Step
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,The Self-Efficacy Perception Scale for Computational Thinking Skill: Validity and Reliability Study
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Formation of general education skills on molecular physics
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,The effect of collaborative learning approach on academic success in Turkish course and students' interest in the course
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,The Effects of Teaching Programming via Scratch on Problem Solving Skills: A Discussion from Learners' Perspective
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,«Tam Yıl Eğitim» uygulaması
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Properties and Antioxidant Capacities of Anchovy (Engraulis encrasicholus) By-Product Protein Films Incorporated with Thyme Essential Oil
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Qualitative research: A guide to design and implementation
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Qualitative Data Analysis
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Childhood Colorectal Carcinomas and the relationship of K-ras Mutation Between Clinical Parameters and Prognosis
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Choosing your multivariate technique
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Computational thinking
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,The investigation of algorithmic thinking skills of fifth and sixth graders at a theoretical dimension
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Qualitative Research Methods in the Social Sciences
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,ELECTROSPINNING OF ANTIBACTERIAL CELLULOSE ACETATE NANOFIBERS
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Development E-Assessment Literacy Oriented Higher Order Thinking Skills (HOTS) on Thematic Learning to Measure Critical Thinking Skills of Primary School Students
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,Learning Difficulties and Use of Visual Technologies in Learning to Program
edge,,,Perceptions of Primary School Teachers on Interdisciplinary Computational Thinking Skills Training,"She is currently working on computer science education, learning analytics, instructional design, development, and evaluation. She also has more than two decades of experience in e-Learning design and applications"
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Computational thinking in high school courses
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Bringing computational thinking to K-12
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Figure 6. The figure of undergraduates attending the first youth APP competition in China Bhurtun
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,The Research of Introducing Project Practice Training Mode for Computer Professional Talent
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,EducationPaving the way for computational thinking
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,A multidisciplinary approach towards computational thinking for science majors
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Computational thinking for youth in practice
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Practical Skills Training in Computer Education
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Exploration on the Key Issues of Practical Teaching Reform of Computer Network
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Infusing computational thinking into the middle- and high-school curriculum
edge,,,Practical Teaching Reform on Computational Thinking Training for Undergraduates of Computer Major,Computational thinking
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Enhancing future K-8 teachers’ computational thinking skills through modeling and simulations
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Starting from scratch: Developing a pre-service teacher training program in computational thinking
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Ten quick tips for teaching programming
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Code on the Move
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Effects of Using Stem Education in Physics on Computational Thinking Ability of Upper Secondary School Students
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Bringing computational thinking to teachers' training: A workshop review
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,"Computational thinking: Enhancing STEAM and engineering education, from theory to practice"
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Science teacher education in Thailand: a challenging journey
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Teachers' perception of professional development in coding education
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Computational thinking for youth in practice
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Computational thinking for youth in practice
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Online Learning: A Step Forward for 21st Century Education?
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Resetting educational technology coursework for pre-service teachers: A computational thinking approach to the development of technological pedagogical content knowledge (TPACK)
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Peer Instruction versus Class-wide Discussion in Large Classes: A comparison of two interaction methods in the wired classroom
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,A national data strategy
edge,,,Pre-Service Teacher Training Program of STEM-based activities in Computing Science to Develop Computational Thinking,Holistic Assessment of Computational Thinking for Undergraduate
